idturk,day,treatment,batch,durationinseconds,initialendowment,initialendowmentupdated,borrowsavings1,borrowsavings2,pointssaving1,pointssaving2,pointsdebt1,pointsdebt2,balance_a1,balance_a2,balance_a3,balance_a4,balance_a5,balance_a6,errorbdm1,errorbdm2,errorbdm3,errordebtintro1,errordebtintro2,errordebtintro3,errordebtintro4,errordebtintro5,errordebtendowment1,errordebtendowment2,errordebtendowment3,errordebtendowment4,errordebtendowment5,errordebtendowment6,errordebtendowment7,errordebtendowment8,errordebtpayment1,errordebtpayment2,errordebtpayment3,error_count,error_initial,error_main,error_main_total,error_count_total,instruction_confusion,demo_sex,demo_age,demo_state,demo_race,demo_educ,demo_collegeplus,demo_studentloan,demo_holddebt,demo_covid,end_reasoning,end_debtimportance,end_balancesimportance,end_rateimportance,end_hindsight,orderlottery,lotterychoice,timechoice,perco_orig,ind_optimal_ia,ind_optimal_ia_all,debtsaving1balanceupdated2,debtsaving2balanceupdated2,debtsaving3balance,debtsaving4balance,debtdebt1balanceupdated,debtdebt2balanceupdated,controlsaving1balanceupdated2,controlsaving2balanceupdated2,controlsaving3balanceupdated,controlsaving4balanceupdated,controlsaving5balance,controlsaving6balance,pointssaving3,pointssaving4,i,demo_white,demo_age_median
AAPJVC9ACLJ99,2,0,4,3759,565,565,NA,NA,100,100,NA,NA,2198,598,1000,4569,900,1500,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,5,0,5,17,17,"no everything is clear, and thanks for the reply",1,41,Maryland,White,Master's Degree (MS),1,1,1,5,its most of the very close to the decisions,Extremely important,Extremely important,Extremely important,very creative and excellent survey,NA,0.08,0.09,0.17699115,0,0,NA,NA,NA,NA,NA,NA,2198,598,1000,4569,900,1500,200,165,127,1,1
AAPJVC9ACLJ99,3,0,4,1247,633,655,NA,NA,300,200,NA,NA,2486,788,1100,4624,900,1500,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,4,0,4,17,17,"no everything is clear, and thanks for the reply",1,41,Maryland,White,Master's Degree (MS),1,1,1,5,its most of the very close to the decisions,Extremely important,Extremely important,Extremely important,very creative and excellent survey,NA,0.08,0.09,0.45801526,0,0,NA,NA,NA,NA,NA,NA,2486,788,1100,4624,900,1500,100,55,127,1,1
AAPJVC9ACLJ99,4,0,4,912,727,730,NA,NA,200,200,NA,NA,2685,986,1300,4754,900,1500,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,17,17,"no everything is clear, and thanks for the reply",1,41,Maryland,White,Master's Degree (MS),1,1,1,5,its most of the very close to the decisions,Extremely important,Extremely important,Extremely important,very creative and excellent survey,NA,0.08,0.09,0.2739726,0,0,NA,NA,NA,NA,NA,NA,2685,986,1300,4754,900,1500,200,130,127,1,1
ABMPX2Y2IRBMG,0,1,3,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,no.,1,35,New Jersey,White,Master's Degree (MS),1,1,1,2,I wanted to get rid of debt first.,Moderately important,Extremely important,Extremely important,I realized I would have made more by just throwing everything into the 20% savings account.,1,0.5,0.99,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,1,1
ABMPX2Y2IRBMG,1,1,3,770,500,600,0,0,0,0,600,0,2000,300,0,-4300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,no.,1,35,New Jersey,White,Master's Degree (MS),1,1,1,2,I wanted to get rid of debt first.,Moderately important,Extremely important,Extremely important,I realized I would have made more by just throwing everything into the 20% savings account.,NA,0.5,0.99,0,0,0,2000,300,300,6400,0,-4300,NA,NA,NA,NA,NA,NA,NA,NA,128,1,1
ABMPX2Y2IRBMG,2,1,3,535,580,880,0,0,0,0,0,880,2000,0,0,-3420,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,no.,1,35,New Jersey,White,Master's Degree (MS),1,1,1,2,I wanted to get rid of debt first.,Moderately important,Extremely important,Extremely important,I realized I would have made more by just throwing everything into the 20% savings account.,NA,0.5,0.99,0,0,0,2000,0,300,6400,0,-3420,NA,NA,NA,NA,NA,NA,NA,NA,128,1,1
ABMPX2Y2IRBMG,3,1,3,657,594,594,0,0,0,0,0,594,2000,0,0,-2826,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,no.,1,35,New Jersey,White,Master's Degree (MS),1,1,1,2,I wanted to get rid of debt first.,Moderately important,Extremely important,Extremely important,I realized I would have made more by just throwing everything into the 20% savings account.,NA,0.5,0.99,0,0,0,2000,0,300,6400,0,-2826,NA,NA,NA,NA,NA,NA,NA,NA,128,1,1
ABMPX2Y2IRBMG,4,1,3,619,624,624,0,0,0,0,624,0,2000,0,624,-2826,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,no.,1,35,New Jersey,White,Master's Degree (MS),1,1,1,2,I wanted to get rid of debt first.,Moderately important,Extremely important,Extremely important,I realized I would have made more by just throwing everything into the 20% savings account.,NA,0.5,0.99,0,0,0,2000,0,300,6400,624,-2826,NA,NA,NA,NA,NA,NA,NA,NA,128,1,1
ACAWWPUHU7K5M,0,1,1,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,5,8,The dollar value switching is little difficult to understand. Otherwise next instructions are easy to understand.,0,25,California,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,I mainly saw the interest rates on the debt account. I realize how to decrease the debt points and increase the savings point. So I could make a decisions good at my point of view. I am generally good at decision making.,Extremely important,Very important,Very important,"My strategy is, how to decrease our debt points and if we go for this idea automatically our savings points are increases. It is useful to making good decisions and getting many points as much as possible. So I will get high payoff.",2,0.8,0.9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,1,0
ACAWWPUHU7K5M,1,1,1,2879,500,1800,0,0,200,200,100,1300,1200,300,-500,-3000,300,6400,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,4,0,4,5,8,The dollar value switching is little difficult to understand. Otherwise next instructions are easy to understand.,0,25,California,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,I mainly saw the interest rates on the debt account. I realize how to decrease the debt points and increase the savings point. So I could make a decisions good at my point of view. I am generally good at decision making.,Extremely important,Very important,Very important,"My strategy is, how to decrease our debt points and if we go for this idea automatically our savings points are increases. It is useful to making good decisions and getting many points as much as possible. So I will get high payoff.",NA,0.8,0.9,0.11111111,0,0,1200,300,300,6400,-500,-3000,NA,NA,NA,NA,NA,NA,NA,NA,129,1,0
ACAWWPUHU7K5M,2,1,1,1101,410,610,0,0,10,200,100,300,1010,500,-400,-2700,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,8,The dollar value switching is little difficult to understand. Otherwise next instructions are easy to understand.,0,25,California,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,I mainly saw the interest rates on the debt account. I realize how to decrease the debt points and increase the savings point. So I could make a decisions good at my point of view. I am generally good at decision making.,Extremely important,Very important,Very important,"My strategy is, how to decrease our debt points and if we go for this idea automatically our savings points are increases. It is useful to making good decisions and getting many points as much as possible. So I will get high payoff.",NA,0.8,0.9,0.016393442,0,0,1010,500,300,6400,-400,-2700,NA,NA,NA,NA,NA,NA,NA,NA,129,1,0
ACAWWPUHU7K5M,3,1,1,804,422,532,0,0,50,32,50,400,950,532,-350,-2300,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,The dollar value switching is little difficult to understand. Otherwise next instructions are easy to understand.,0,25,California,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,I mainly saw the interest rates on the debt account. I realize how to decrease the debt points and increase the savings point. So I could make a decisions good at my point of view. I am generally good at decision making.,Extremely important,Very important,Very important,"My strategy is, how to decrease our debt points and if we go for this idea automatically our savings points are increases. It is useful to making good decisions and getting many points as much as possible. So I will get high payoff.",NA,0.8,0.9,0.093984962,0,0,950,532,300,6400,-350,-2300,NA,NA,NA,NA,NA,NA,NA,NA,129,1,0
ACAWWPUHU7K5M,4,1,1,1242,441,500,0,0,100,100,100,200,1000,623,-250,-2100,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,The dollar value switching is little difficult to understand. Otherwise next instructions are easy to understand.,0,25,California,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,I mainly saw the interest rates on the debt account. I realize how to decrease the debt points and increase the savings point. So I could make a decisions good at my point of view. I am generally good at decision making.,Extremely important,Very important,Very important,"My strategy is, how to decrease our debt points and if we go for this idea automatically our savings points are increases. It is useful to making good decisions and getting many points as much as possible. So I will get high payoff.",NA,0.8,0.9,0.2,0,0,1000,623,300,6400,-250,-2100,NA,NA,NA,NA,NA,NA,NA,NA,129,1,0
ADIXVUPICNIY4,0,1,3,1397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,"No I feel like I understood everything, I liked that I had to repeat the instructions so many times it was actually helpful especially because we're gonna do this project 3 or 4 more times. I hope its not on every survey though since I get the gist of it, maybe just a reminder.",1,26,California,Multiple,Some college,0,1,1,3,I just went with the heighest weighted interest which was the 20% from savings #1. Putting money into the huge debt account would've only set me back I believe and I would make more money just putting it into the savings account. I paid off what I could though but when the interest from the savings can cover the bigger debt account in one or two days then I would pay that off as well and continue investing in the account that gave me 20%.,Moderately important,Very important,Extremely important,"I would've taken more points out of my lesser savings account initially so I could've made just barely more interest to pay off my debt account, and then I would have invested everything into the 15% or the 20% accounts, I think investing in the 20% account was the smartest choice.",1,0.6,0.55,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,0,0
ADIXVUPICNIY4,1,1,3,1001,500,1700,0,0,450,0,950,300,1450,200,350,-4000,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2,"No I feel like I understood everything, I liked that I had to repeat the instructions so many times it was actually helpful especially because we're gonna do this project 3 or 4 more times. I hope its not on every survey though since I get the gist of it, maybe just a reminder.",1,26,California,Multiple,Some college,0,1,1,3,I just went with the heighest weighted interest which was the 20% from savings #1. Putting money into the huge debt account would've only set me back I believe and I would make more money just putting it into the savings account. I paid off what I could though but when the interest from the savings can cover the bigger debt account in one or two days then I would pay that off as well and continue investing in the account that gave me 20%.,Moderately important,Very important,Extremely important,"I would've taken more points out of my lesser savings account initially so I could've made just barely more interest to pay off my debt account, and then I would have invested everything into the 15% or the 20% accounts, I think investing in the 20% account was the smartest choice.",NA,0.6,0.55,0.2647059,0,0,1450,200,300,6400,350,-4000,NA,NA,NA,NA,NA,NA,NA,NA,130,0,0
ADIXVUPICNIY4,2,1,3,542,528,778,0,0,728,0,50,0,2128,0,400,-4000,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"No I feel like I understood everything, I liked that I had to repeat the instructions so many times it was actually helpful especially because we're gonna do this project 3 or 4 more times. I hope its not on every survey though since I get the gist of it, maybe just a reminder.",1,26,California,Multiple,Some college,0,1,1,3,I just went with the heighest weighted interest which was the 20% from savings #1. Putting money into the huge debt account would've only set me back I believe and I would make more money just putting it into the savings account. I paid off what I could though but when the interest from the savings can cover the bigger debt account in one or two days then I would pay that off as well and continue investing in the account that gave me 20%.,Moderately important,Very important,Extremely important,"I would've taken more points out of my lesser savings account initially so I could've made just barely more interest to pay off my debt account, and then I would have invested everything into the 15% or the 20% accounts, I think investing in the 20% account was the smartest choice.",NA,0.6,0.55,0.93573266,0,0,2128,0,300,6400,400,-4000,NA,NA,NA,NA,NA,NA,NA,NA,130,0,0
ADIXVUPICNIY4,3,1,3,1255,651,651,0,0,651,0,0,0,2779,0,400,-4000,300,6400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,"No I feel like I understood everything, I liked that I had to repeat the instructions so many times it was actually helpful especially because we're gonna do this project 3 or 4 more times. I hope its not on every survey though since I get the gist of it, maybe just a reminder.",1,26,California,Multiple,Some college,0,1,1,3,I just went with the heighest weighted interest which was the 20% from savings #1. Putting money into the huge debt account would've only set me back I believe and I would make more money just putting it into the savings account. I paid off what I could though but when the interest from the savings can cover the bigger debt account in one or two days then I would pay that off as well and continue investing in the account that gave me 20%.,Moderately important,Very important,Extremely important,"I would've taken more points out of my lesser savings account initially so I could've made just barely more interest to pay off my debt account, and then I would have invested everything into the 15% or the 20% accounts, I think investing in the 20% account was the smartest choice.",NA,0.6,0.55,1,1,0,2779,0,300,6400,400,-4000,NA,NA,NA,NA,NA,NA,NA,NA,130,0,0
ADIXVUPICNIY4,4,1,3,729,781,781,0,0,781,0,0,0,3560,0,400,-4000,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"No I feel like I understood everything, I liked that I had to repeat the instructions so many times it was actually helpful especially because we're gonna do this project 3 or 4 more times. I hope its not on every survey though since I get the gist of it, maybe just a reminder.",1,26,California,Multiple,Some college,0,1,1,3,I just went with the heighest weighted interest which was the 20% from savings #1. Putting money into the huge debt account would've only set me back I believe and I would make more money just putting it into the savings account. I paid off what I could though but when the interest from the savings can cover the bigger debt account in one or two days then I would pay that off as well and continue investing in the account that gave me 20%.,Moderately important,Very important,Extremely important,"I would've taken more points out of my lesser savings account initially so I could've made just barely more interest to pay off my debt account, and then I would have invested everything into the 15% or the 20% accounts, I think investing in the 20% account was the smartest choice.",NA,0.6,0.55,1,1,0,3560,0,300,6400,400,-4000,NA,NA,NA,NA,NA,NA,NA,NA,130,0,0
ADSEA7C7AJ8ON,0,0,4,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,11,11,no,0,31,Georgia,White,College graduate with Bachelor's Degree (4 year),1,1,1,2,I started paying a bit in all accounts but then I realized the high interest,Not at all important,Moderately important,Extremely important,"I will do the same I did at the end, all to highest interest",2,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,1,0
ADSEA7C7AJ8ON,1,0,4,464,500,500,NA,NA,100,200,NA,NA,2100,600,700,4400,900,1500,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,5,0,5,11,11,no,0,31,Georgia,White,College graduate with Bachelor's Degree (4 year),1,1,1,2,I started paying a bit in all accounts but then I realized the high interest,Not at all important,Moderately important,Extremely important,"I will do the same I did at the end, all to highest interest",NA,1,1,0.2,0,0,NA,NA,NA,NA,NA,NA,2100,600,700,4400,900,1500,100,100,131,1,0
ADSEA7C7AJ8ON,2,0,4,588,560,560,NA,NA,100,200,NA,NA,2200,800,800,4560,900,1500,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,6,0,6,11,11,no,0,31,Georgia,White,College graduate with Bachelor's Degree (4 year),1,1,1,2,I started paying a bit in all accounts but then I realized the high interest,Not at all important,Moderately important,Extremely important,"I will do the same I did at the end, all to highest interest",NA,1,1,0.17857143,0,0,NA,NA,NA,NA,NA,NA,2200,800,800,4560,900,1500,100,160,131,1,0
ADSEA7C7AJ8ON,3,0,4,296,623,1423,NA,NA,1423,0,NA,NA,3623,0,800,4560,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,no,0,31,Georgia,White,College graduate with Bachelor's Degree (4 year),1,1,1,2,I started paying a bit in all accounts but then I realized the high interest,Not at all important,Moderately important,Extremely important,"I will do the same I did at the end, all to highest interest",NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,3623,0,800,4560,900,1500,0,0,131,1,0
ADSEA7C7AJ8ON,4,0,4,426,828,828,NA,NA,828,0,NA,NA,4451,0,800,4560,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,no,0,31,Georgia,White,College graduate with Bachelor's Degree (4 year),1,1,1,2,I started paying a bit in all accounts but then I realized the high interest,Not at all important,Moderately important,Extremely important,"I will do the same I did at the end, all to highest interest",NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,4451,0,800,4560,900,1500,0,0,131,1,0
AHEVIE2NY1W1Z,0,1,3,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,16,16,no,0,31,Georgia,Multiple,College graduate with Associate's Degree (2 year),1,0,0,0,"I wanted to save as much as possible while getting a return on interest. the debt was too high to tackle overall, so I paid off what I could",Slightly important,Very important,Extremely important,"Although I had the right idea, I would save more money than I did.",2,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,0,0
AHEVIE2NY1W1Z,1,1,3,643,500,1400,0,0,400,400,400,200,1900,400,-200,-4100,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,16,16,no,0,31,Georgia,Multiple,College graduate with Associate's Degree (2 year),1,0,0,0,"I wanted to save as much as possible while getting a return on interest. the debt was too high to tackle overall, so I paid off what I could",Slightly important,Very important,Extremely important,"Although I had the right idea, I would save more money than I did.",NA,1,1,0.2857143,0,0,1900,400,300,6400,-200,-4100,NA,NA,NA,NA,NA,NA,NA,NA,132,0,0
AHEVIE2NY1W1Z,2,1,3,553,550,550,0,0,150,150,150,100,2050,550,-50,-4000,300,6400,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,16,16,no,0,31,Georgia,Multiple,College graduate with Associate's Degree (2 year),1,0,0,0,"I wanted to save as much as possible while getting a return on interest. the debt was too high to tackle overall, so I paid off what I could",Slightly important,Very important,Extremely important,"Although I had the right idea, I would save more money than I did.",NA,1,1,0.27272728,0,0,2050,550,300,6400,-50,-4000,NA,NA,NA,NA,NA,NA,NA,NA,132,0,0
AHEVIE2NY1W1Z,3,1,3,661,623,673,0,0,200,200,50,223,2250,700,0,-3777,300,6400,0,0,0,0,2,2,0,0,0,0,0,3,2,0,0,0,0,0,0,9,0,9,16,16,no,0,31,Georgia,Multiple,College graduate with Associate's Degree (2 year),1,0,0,0,"I wanted to save as much as possible while getting a return on interest. the debt was too high to tackle overall, so I paid off what I could",Slightly important,Very important,Extremely important,"Although I had the right idea, I would save more money than I did.",NA,1,1,0.29717681,0,0,2250,700,300,6400,0,-3777,NA,NA,NA,NA,NA,NA,NA,NA,132,0,0
AHEVIE2NY1W1Z,4,1,3,775,696,896,0,0,400,200,96,200,2450,900,96,-3577,300,6400,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,4,16,16,no,0,31,Georgia,Multiple,College graduate with Associate's Degree (2 year),1,0,0,0,"I wanted to save as much as possible while getting a return on interest. the debt was too high to tackle overall, so I paid off what I could",Slightly important,Very important,Extremely important,"Although I had the right idea, I would save more money than I did.",NA,1,1,0.44642857,0,0,2450,900,300,6400,96,-3577,NA,NA,NA,NA,NA,NA,NA,NA,132,0,0
AIH3QEU3564PA,0,0,4,1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Everything is clear and is easy to understand.,1,24,Pennsylvania,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,Always investing the endowment points in the higher rate of interest.,Extremely important,Extremely important,Extremely important,Investing the endowment points in the higher rate of interest.,1,1,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,0,0
AIH3QEU3564PA,1,0,4,1169,500,500,NA,NA,500,0,NA,NA,2500,400,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everything is clear and is easy to understand.,1,24,Pennsylvania,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,Always investing the endowment points in the higher rate of interest.,Extremely important,Extremely important,Extremely important,Investing the endowment points in the higher rate of interest.,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2500,400,600,4300,900,1500,0,0,133,0,0
AIH3QEU3564PA,2,0,4,493,600,600,NA,NA,600,0,NA,NA,3100,400,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everything is clear and is easy to understand.,1,24,Pennsylvania,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,Always investing the endowment points in the higher rate of interest.,Extremely important,Extremely important,Extremely important,Investing the endowment points in the higher rate of interest.,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,3100,400,600,4300,900,1500,0,0,133,0,0
AIH3QEU3564PA,3,0,4,352,720,720,NA,NA,720,0,NA,NA,3820,400,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everything is clear and is easy to understand.,1,24,Pennsylvania,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,Always investing the endowment points in the higher rate of interest.,Extremely important,Extremely important,Extremely important,Investing the endowment points in the higher rate of interest.,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,3820,400,600,4300,900,1500,0,0,133,0,0
AIH3QEU3564PA,4,0,4,925,864,864,NA,NA,864,0,NA,NA,4684,400,600,4300,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everything is clear and is easy to understand.,1,24,Pennsylvania,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,Always investing the endowment points in the higher rate of interest.,Extremely important,Extremely important,Extremely important,Investing the endowment points in the higher rate of interest.,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,4684,400,600,4300,900,1500,0,0,133,0,0
AII76H1T5282P,0,0,2,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,17,17,no,0,55,Virginia,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,i like to invest in the high interest rate,Moderately important,Moderately important,Extremely important,"nothing in particular, i just focused on high interest rate",2,0.98,0.98,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,0,1
AII76H1T5282P,1,0,2,816,500,2700,NA,NA,1000,0,NA,NA,1200,0,1600,5000,900,1500,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,7,0,7,17,17,no,0,55,Virginia,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,i like to invest in the high interest rate,Moderately important,Moderately important,Extremely important,"nothing in particular, i just focused on high interest rate",NA,0.98,0.98,0.37037036,0,0,NA,NA,NA,NA,NA,NA,1200,0,1600,5000,900,1500,1000,700,134,0,1
AII76H1T5282P,2,0,2,699,485,685,NA,NA,200,100,NA,NA,1200,100,1800,5185,900,1500,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,5,0,5,17,17,no,0,55,Virginia,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,i like to invest in the high interest rate,Moderately important,Moderately important,Extremely important,"nothing in particular, i just focused on high interest rate",NA,0.98,0.98,0.29197079,0,0,NA,NA,NA,NA,NA,NA,1200,100,1800,5185,900,1500,200,185,134,0,1
AII76H1T5282P,3,0,2,647,534,534,NA,NA,250,150,NA,NA,1450,250,1934,5185,900,1500,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,3,17,17,no,0,55,Virginia,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,i like to invest in the high interest rate,Moderately important,Moderately important,Extremely important,"nothing in particular, i just focused on high interest rate",NA,0.98,0.98,0.4681648,0,0,NA,NA,NA,NA,NA,NA,1450,250,1934,5185,900,1500,134,0,134,0,1
AII76H1T5282P,4,0,2,531,619,619,NA,NA,400,200,NA,NA,1850,450,1953,5185,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,17,17,no,0,55,Virginia,Native American,College graduate with Bachelor's Degree (4 year),1,0,0,2,i like to invest in the high interest rate,Moderately important,Moderately important,Extremely important,"nothing in particular, i just focused on high interest rate",NA,0.98,0.98,0.64620358,0,0,NA,NA,NA,NA,NA,NA,1850,450,1953,5185,900,1500,19,0,134,0,1
AK6M0XT7IJQQH,0,0,2,421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,4,5,"not at all, very good directions given",0,47,Georgia,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,went with the highest rate of return,Not at all important,Moderately important,Extremely important,always find the highest interest rates,1,0.6,0.6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,1,1
AK6M0XT7IJQQH,1,0,2,676,500,500,NA,NA,200,200,NA,NA,2200,600,650,4350,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,5,"not at all, very good directions given",0,47,Georgia,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,went with the highest rate of return,Not at all important,Moderately important,Extremely important,always find the highest interest rates,NA,0.6,0.6,0.40000001,0,0,NA,NA,NA,NA,NA,NA,2200,600,650,4350,900,1500,50,50,135,1,1
AK6M0XT7IJQQH,2,0,2,557,570,570,NA,NA,200,170,NA,NA,2400,770,750,4450,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,5,"not at all, very good directions given",0,47,Georgia,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,went with the highest rate of return,Not at all important,Moderately important,Extremely important,always find the highest interest rates,NA,0.6,0.6,0.3508772,0,0,NA,NA,NA,NA,NA,NA,2400,770,750,4450,900,1500,100,100,135,1,1
AK6M0XT7IJQQH,3,0,2,406,647,647,NA,NA,250,125,NA,NA,2650,895,1000,4472,900,1500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,5,"not at all, very good directions given",0,47,Georgia,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,went with the highest rate of return,Not at all important,Moderately important,Extremely important,always find the highest interest rates,NA,0.6,0.6,0.38639876,0,0,NA,NA,NA,NA,NA,NA,2650,895,1000,4472,900,1500,250,22,135,1,1
AK6M0XT7IJQQH,4,0,2,511,748,748,NA,NA,350,150,NA,NA,3000,1045,1200,4520,900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,5,"not at all, very good directions given",0,47,Georgia,White,College graduate with Bachelor's Degree (4 year),1,0,1,2,went with the highest rate of return,Not at all important,Moderately important,Extremely important,always find the highest interest rates,NA,0.6,0.6,0.46791443,0,0,NA,NA,NA,NA,NA,NA,3000,1045,1200,4520,900,1500,200,48,135,1,1
